Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Using model checking to identify errors in intrusion detection signatures","International Journal on Software Tools for Technology Transfer","","13","1","10.1007/s10009-010-0166-6","Sebastian SchmerlMichael VogelHartmut König","2011","http://link.springer.com/article/10.1007/s10009-010-0166-6","Article"
"Optimizing decomposition of software architecture for local recovery","Software Quality Journal","","21","2","10.1007/s11219-011-9171-6","Hasan SözerBedir TekinerdoğanMehmet Akşit","2013","http://link.springer.com/article/10.1007/s11219-011-9171-6","Article"
"Resumption strategies for interrupted programming tasks","Software Quality Journal","","19","1","10.1007/s11219-010-9104-9","Chris ParninSpencer Rugaber","2011","http://link.springer.com/article/10.1007/s11219-010-9104-9","Article"
"Compiler-Assisted Checkpointing of Parallel Codes: The Cetus and LLVM Experience","International Journal of Parallel Programming","","41","6","10.1007/s10766-012-0231-8","Gabriel RodríguezMaría J. MartínPatricia GonzálezJuan TouriñoRamón Doallo","2013","http://link.springer.com/article/10.1007/s10766-012-0231-8","Article"
"What makes a good process model?","Software & Systems Modeling","","11","4","10.1007/s10270-012-0265-9","W. M. P. van der Aalst","2012","http://link.springer.com/article/10.1007/s10270-012-0265-9","Article"
"Iterative delta debugging","International Journal on Software Tools for Technology Transfer","","13","3","10.1007/s10009-010-0139-9","Cyrille Artho","2011","http://link.springer.com/article/10.1007/s10009-010-0139-9","Article"
"Efficient Stack Distance Computation for a Class of Priority Replacement Policies","International Journal of Parallel Programming","","41","3","10.1007/s10766-012-0200-2","Gianfranco BilardiKattamuri EkanadhamPratap Pattnaik","2013","http://link.springer.com/article/10.1007/s10766-012-0200-2","Article"
"Labeling source code with information retrieval methods: an empirical study","Empirical Software Engineering","","19","5","10.1007/s10664-013-9285-5","Andrea De LuciaMassimiliano Di PentaRocco OlivetoAnnibale PanichellaSebastiano Panichella","2014","http://link.springer.com/article/10.1007/s10664-013-9285-5","Article"
"Evaluating workloads using comparative functional coverage","International Journal on Software Tools for Technology Transfer","","13","3","10.1007/s10009-010-0165-7","Yoram AdlerDale BlueThomas ContiRichard PrewittShmuel Ur","2011","http://link.springer.com/article/10.1007/s10009-010-0165-7","Article"
"RMR-efficient implementations of comparison primitives using read and write operations","Distributed Computing","","25","2","10.1007/s00446-011-0150-8","Wojciech GolabVassos HadzilacosDanny HendlerPhilipp Woelfel","2012","http://link.springer.com/article/10.1007/s00446-011-0150-8","Article"
"Testing for refinement in Circus","Acta Informatica","","48","2","10.1007/s00236-011-0133-z","Ana CavalcantiMarie-Claude Gaudel","2011","http://link.springer.com/article/10.1007/s00236-011-0133-z","Article"
"An approach to prioritize the regression test cases of object-oriented programs","CSI Transactions on ICT","","1","2","10.1007/s40012-013-0011-7","Chhabi Rani PanigrahiRajib Mall","2013","http://link.springer.com/article/10.1007/s40012-013-0011-7","Article"
"Minimal Unroll Factor for Code Generation of Software Pipelining","International Journal of Parallel Programming","","41","1","10.1007/s10766-012-0203-z","Mounira BachirSid-Ahmed-Ali TouatiFrederic BraultDavid GreggAlbert Cohen","2013","http://link.springer.com/article/10.1007/s10766-012-0203-z","Article"
"Faster randomized consensus with an oblivious adversary","Distributed Computing","","28","1","10.1007/s00446-013-0195-y","James Aspnes","2015","http://link.springer.com/article/10.1007/s00446-013-0195-y","Article"
"How the Apache community upgrades dependencies: an evolutionary study","Empirical Software Engineering","","20","5","10.1007/s10664-014-9325-9","Gabriele BavotaGerardo CanforaMassimiliano Di PentaRocco OlivetoSebastiano Panichella","2015","http://link.springer.com/article/10.1007/s10664-014-9325-9","Article"
"Exploring fault types, detection activities, and failure severity in an evolving safety-critical software system","Software Quality Journal","","23","2","10.1007/s11219-014-9235-5","Maggie HamillKaterina Goseva-Popstojanova","2015","http://link.springer.com/article/10.1007/s11219-014-9235-5","Article"
"Do topics make sense to managers and developers?","Empirical Software Engineering","","20","2","10.1007/s10664-014-9312-1","Abram HindleChristian BirdThomas ZimmermannNachiappan Nagappan","2015","http://link.springer.com/article/10.1007/s10664-014-9312-1","Article"
"JRF-E: using model checking to give advice on eliminating memory model-related bugs","Automated Software Engineering","","19","4","10.1007/s10515-012-0109-4","Kyung Hee KimTuba Yavuz-KahveciBeverly A. Sanders","2012","http://link.springer.com/article/10.1007/s10515-012-0109-4","Article"
"Secure and highly-available aggregation queries in large-scale sensor networks via set sampling","Distributed Computing","","23","5 - 6","10.1007/s00446-011-0130-z","Haifeng Yu","2011","http://link.springer.com/article/10.1007/s00446-011-0130-z","Article"
"An empirical study on the maintenance of source code clones","Empirical Software Engineering","","15","1","10.1007/s10664-009-9108-x","Suresh ThummalapentaLuigi CeruloLerina AversanoMassimiliano Di Penta","2010","http://link.springer.com/article/10.1007/s10664-009-9108-x","Article"
"Structuring unreliable radio networks","Distributed Computing","","27","1","10.1007/s00446-013-0198-8","Keren Censor-HillelSeth GilbertFabian KuhnNancy LynchCalvin Newport","2014","http://link.springer.com/article/10.1007/s00446-013-0198-8","Article"
"Comparing the effectiveness of several modeling methods for fault prediction","Empirical Software Engineering","","15","3","10.1007/s10664-009-9111-2","Elaine J. WeyukerThomas J. OstrandRobert M. Bell","2010","http://link.springer.com/article/10.1007/s10664-009-9111-2","Article"
"Automatically identifying changes that impact code-to-design traceability during evolution","Software Quality Journal","","19","1","10.1007/s11219-010-9103-x","Maen HammadMichael L. CollardJonathan I. Maletic","2011","http://link.springer.com/article/10.1007/s11219-010-9103-x","Article"
"PBCOV: a property-based coverage criterion","Software Quality Journal","","23","1","10.1007/s11219-014-9237-3","Kassem FawazFadi ZaraketWes MasriHamza Harkous","2015","http://link.springer.com/article/10.1007/s11219-014-9237-3","Article"
"XTrigger: XML database trigger","Computer Science - Research and Development","","29","1","10.1007/s00450-010-0132-2","Anders H. LandbergJ. Wenny RahayuEric Pardede","2014","http://link.springer.com/article/10.1007/s00450-010-0132-2","Article"
"Backward compatibility of software interfaces: Steps towards automatic verification","Programming and Computer Software","","38","5","10.1134/S0361768812050052","A. PonomarenkoV. Rubanov","2012","http://link.springer.com/article/10.1134/S0361768812050052","Article"
"Classification model for code clones based on machine learning","Empirical Software Engineering","","20","4","10.1007/s10664-014-9316-x","Jiachen YangKeisuke HottaYoshiki HigoHiroshi IgakiShinji Kusumoto","2015","http://link.springer.com/article/10.1007/s10664-014-9316-x","Article"
"Collaborative Technique for Concurrency Bug Detection","International Journal of Parallel Programming","","43","2","10.1007/s10766-014-0304-y","Zhendong WuKai LuXiaoping WangXu Zhou","2015","http://link.springer.com/article/10.1007/s10766-014-0304-y","Article"
"Parsimonious flooding in dynamic graphs","Distributed Computing","","24","1","10.1007/s00446-011-0133-9","Hervé BaumannPierluigi CrescenziPierre Fraigniaud","2011","http://link.springer.com/article/10.1007/s00446-011-0133-9","Article"
"A metamodel for the compact but lossless exchange of execution traces","Software & Systems Modeling","","11","1","10.1007/s10270-010-0180-x","Abdelwahab Hamou-LhadjTimothy C. Lethbridge","2012","http://link.springer.com/article/10.1007/s10270-010-0180-x","Article"
"Monitoring energy consumption with SIOX","Computer Science - Research and Development","","30","2","10.1007/s00450-014-0271-y","Julian M. KunkelAlvaro AguileraNathanael HübbeMarc WiedemannMichaela Zimmer","2015","http://link.springer.com/article/10.1007/s00450-014-0271-y","Article"
"Agent-based architectural framework enhancing configurability, autonomy and scalability of context-aware pervasive services","Autonomous Agents and Multi-Agent Systems","","21","1","10.1007/s10458-009-9101-1","Nikolaos DimakisJohn SoldatosLazaros PolymenakosAxel BürkleUwe PfirrmannGerhard Sutschet","2010","http://link.springer.com/article/10.1007/s10458-009-9101-1","Article"
"ACOTES Project: Advanced Compiler Technologies for Embedded Streaming","International Journal of Parallel Programming","","39","3","10.1007/s10766-010-0132-7","Harm MunkEduard AyguadéCédric BastoulPaul CarpenterZbigniew ChamskiAlbert CohenMarco CorneroPhilippe DumontMarc DurantonMohammed FellahiRoger FerrerRazya LadelskyMenno LindwerXavier MartorellCupertino MirandaDorit Nuzman","2011","http://link.springer.com/article/10.1007/s10766-010-0132-7","Article"
"On porting software visualization tools to the web","International Journal on Software Tools for Technology Transfer","","13","2","10.1007/s10009-010-0171-9","Marco D’AmbrosMichele LanzaMircea LunguRomain Robbes","2011","http://link.springer.com/article/10.1007/s10009-010-0171-9","Article"
"Similarity-based test case prioritization using ordered sequences of program entities","Software Quality Journal","","22","2","10.1007/s11219-013-9224-0","Chunrong FangZhenyu ChenKun WuZhihong Zhao","2014","http://link.springer.com/article/10.1007/s11219-013-9224-0","Article"
"Computer performance analysis and the Pi Theorem","Computer Science - Research and Development","","29","1","10.1007/s00450-010-0147-8","Robert W. Numrich","2014","http://link.springer.com/article/10.1007/s00450-010-0147-8","Article"
"On using machine learning to automatically classify software applications into domain categories","Empirical Software Engineering","","19","3","10.1007/s10664-012-9230-z","Mario Linares-VásquezCollin McMillanDenys PoshyvanykMark Grechanik","2014","http://link.springer.com/article/10.1007/s10664-012-9230-z","Article"
"Clones: what is that smell?","Empirical Software Engineering","","17","4 - 5","10.1007/s10664-011-9195-3","Foyzur RahmanChristian BirdPremkumar Devanbu","2012","http://link.springer.com/article/10.1007/s10664-011-9195-3","Article"
"Asynchronous Byzantine Agreement with optimal resilience","Distributed Computing","","27","2","10.1007/s00446-013-0200-5","Arpita PatraAshish ChoudhuryC. Pandu Rangan","2014","http://link.springer.com/article/10.1007/s00446-013-0200-5","Article"
"Scenario-based testing from UML/OCL behavioral models","International Journal on Software Tools for Technology Transfer","","13","5","10.1007/s10009-011-0189-7","Kalou Cabrera CastillosFrédéric DadeauJacques Julliand","2011","http://link.springer.com/article/10.1007/s10009-011-0189-7","Article"
"If you want to know about a hunter, study his prey: detection of network based attacks on KVM based cloud environments","Journal of Cloud Computing","","3","1","10.1186/s13677-014-0020-6","Nikolaos PitropakisDimitra AnastasopoulouAggelos PikrakisCostas Lambrinoudakis","2014","http://link.springer.com/article/10.1186/s13677-014-0020-6","Article"
"Fault tolerance in distributed systems using fused state machines","Distributed Computing","","27","4","10.1007/s00446-014-0209-4","Bharath BalasubramanianVijay K. Garg","2014","http://link.springer.com/article/10.1007/s00446-014-0209-4","Article"
"A framework for semi-automated software evolution analysis composition","Automated Software Engineering","","20","3","10.1007/s10515-013-0125-z","Giacomo GhezziHarald C. Gall","2013","http://link.springer.com/article/10.1007/s10515-013-0125-z","Article"
