Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Improving bug management using correlations in crash reports","Empirical Software Engineering","","21","2","10.1007/s10664-014-9333-9","Shaohua WangFoutse KhomhYing Zou","2016","http://link.springer.com/article/10.1007/s10664-014-9333-9","Article"
"An empirical study of supplementary patches in open source projects","Empirical Software Engineering","","22","1","10.1007/s10664-016-9432-x","Jihun ParkMiryung KimDoo-Hwan Bae","2017","http://link.springer.com/article/10.1007/s10664-016-9432-x","Article"
"Analysing the fitness landscape of search-based software testing problems","Automated Software Engineering","","24","3","10.1007/s10515-016-0197-7","Aldeida AletiI. MoserLars Grunske","2017","http://link.springer.com/article/10.1007/s10515-016-0197-7","Article"
"How to keep your systems records safe","International Journal of Information Technology","","11","2","10.1007/s41870-018-0104-5","Memoona SamiSania BhattiJunaid BalochShehram Shah","2019","http://link.springer.com/article/10.1007/s41870-018-0104-5","Article"
"Incremental execution of model-to-text transformations using property access traces","Software & Systems Modeling","","18","1","10.1007/s10270-018-0666-5","Babajide OgunyomiLouis M. RoseDimitrios S. Kolovos","2019","http://link.springer.com/article/10.1007/s10270-018-0666-5","Article"
"Reducing user input requests to improve IT support ticket resolution process","Empirical Software Engineering","","23","3","10.1007/s10664-017-9532-2","Monika GuptaAllahbaksh AsadullahSrinivas PadmanabhuniAlexander Serebrenik","2018","http://link.springer.com/article/10.1007/s10664-017-9532-2","Article"
"What do developers search for on the web?","Empirical Software Engineering","","22","6","10.1007/s10664-017-9514-4","Xin XiaLingfeng BaoDavid LoPavneet Singh KochharAhmed E. HassanZhenchang Xing","2017","http://link.springer.com/article/10.1007/s10664-017-9514-4","Article"
"GreenScaler: training software energy models with automatic test generation","Empirical Software Engineering","","24","4","10.1007/s10664-018-9640-7","Shaiful ChowdhuryStephanie BorleStephen RomanskyAbram Hindle","2019","http://link.springer.com/article/10.1007/s10664-018-9640-7","Article"
"An empirical analysis of the transition from Python 2 to Python 3","Empirical Software Engineering","","24","2","10.1007/s10664-018-9637-2","Brian A. MalloyJames F. Power","2019","http://link.springer.com/article/10.1007/s10664-018-9637-2","Article"
"A lightweight method for virtual machine introspection","Programming and Computer Software","","43","5","10.1134/S0361768817050036","N. I. FursovaP. M. DovgalyukI. A. Vasil’evV. A. Makarov","2017","http://link.springer.com/article/10.1134/S0361768817050036","Article"
"Efficient parallel reasoning on fuzzy goal models for run time requirements verification","Software & Systems Modeling","","17","4","10.1007/s10270-016-0562-9","George ChatzikonstantinouKostas Kontogiannis","2018","http://link.springer.com/article/10.1007/s10270-016-0562-9","Article"
"Model-driven performance prediction of systems of systems","Software & Systems Modeling","","17","2","10.1007/s10270-016-0547-8","Katrina FalknerClaudia SzaboVanea ChiprianovGavin PuddyMarianne RieckmannDan FraserCathlyn Aston","2018","http://link.springer.com/article/10.1007/s10270-016-0547-8","Article"
"Using bug descriptions to reformulate queries during text-retrieval-based bug localization","Empirical Software Engineering","","24","5","10.1007/s10664-018-9672-z","Oscar ChaparroJuan Manuel FlorezAndrian Marcus","2019","http://link.springer.com/article/10.1007/s10664-018-9672-z","Article"
"What can Android mobile app developers do about the energy consumption of machine learning?","Empirical Software Engineering","","24","2","10.1007/s10664-018-9629-2","Andrea McIntoshSafwat HassanAbram Hindle","2019","http://link.springer.com/article/10.1007/s10664-018-9629-2","Article"
"Categorizing the Content of GitHub README Files","Empirical Software Engineering","","24","3","10.1007/s10664-018-9660-3","Gede Artha Azriadi PranaChristoph TreudeFerdian ThungThushari AtapattuDavid Lo","2019","http://link.springer.com/article/10.1007/s10664-018-9660-3","Article"
"A process-mining-based scenarios generation method for SOA application development","Service Oriented Computing and Applications","","10","3","10.1007/s11761-015-0188-8","Lihong JiangJianyi WangNazaraf ShahHongming CaiChengxi HuangRay Farmer","2016","http://link.springer.com/article/10.1007/s11761-015-0188-8","Article"
"CFaaS: bilaterally agreed evidence collection","Journal of Cloud Computing","","7","1","10.1186/s13677-017-0102-3","Ahmed Nour MoussaNorafida IthninAnazida Zainal","2018","http://link.springer.com/article/10.1186/s13677-017-0102-3","Article"
"Searching without communicating: tradeoffs between performance and selection complexity","Distributed Computing","","30","3","10.1007/s00446-016-0283-x","Christoph LenzenNancy LynchCalvin NewportTsvetomira Radeva","2017","http://link.springer.com/article/10.1007/s00446-016-0283-x","Article"
"On the automated translational execution of the action language for foundational UML","Software & Systems Modeling","","17","4","10.1007/s10270-016-0556-7","Federico Ciccozzi","2018","http://link.springer.com/article/10.1007/s10270-016-0556-7","Article"
"Siamese: scalable and incremental code clone search via multiple code representations","Empirical Software Engineering","","24","4","10.1007/s10664-019-09697-7","Chaiyong RagkhitwetsagulJens Krinke","2019","http://link.springer.com/article/10.1007/s10664-019-09697-7","Article"
"A critical survey of live virtual machine migration techniques","Journal of Cloud Computing","","6","1","10.1186/s13677-017-0092-1","Anita ChoudharyMahesh Chandra GovilGirdhari SinghLalit K. AwasthiEmmanuel S. PilliDivya Kapil","2017","http://link.springer.com/article/10.1186/s13677-017-0092-1","Article"
"Usage and attribution of Stack Overflow code snippets in GitHub projects","Empirical Software Engineering","","24","3","10.1007/s10664-018-9650-5","Sebastian BaltesStephan Diehl","2019","http://link.springer.com/article/10.1007/s10664-018-9650-5","Article"
"Toward an execution system for self-healing workflows in cyber-physical systems","Software & Systems Modeling","","17","2","10.1007/s10270-016-0551-z","Ronny SeigerSteffen HuberThomas Schlegel","2018","http://link.springer.com/article/10.1007/s10270-016-0551-z","Article"
"Integrated revision and variation control for evolving model-driven software product lines","Software and Systems Modeling","","18","6","10.1007/s10270-019-00722-3","Felix SchwägerlBernhard Westfechtel","2019","http://link.springer.com/article/10.1007/s10270-019-00722-3","Article"
"Provisioning, deployment, and operation of smart grid applications on substation level","Computer Science - Research and Development","","32","1 - 2","10.1007/s00450-016-0311-x","Mario FaschangStephan CejkaMark StefanAlbin FrischenschlagerAlfred EinfaltKonrad DiwoldFilip Pröstl AndrénThomas StrasserFriederich Kupzog","2017","http://link.springer.com/article/10.1007/s00450-016-0311-x","Article"
"To the attention of mobile software developers: guess what, test your app!","Empirical Software Engineering","","24","4","10.1007/s10664-019-09701-0","Luis CruzRui AbreuDavid Lo","2019","http://link.springer.com/article/10.1007/s10664-019-09701-0","Article"
"ChangeLocator: locate crash-inducing changes based on crash reports","Empirical Software Engineering","","23","5","10.1007/s10664-017-9567-4","Rongxin WuMing WenShing-Chi CheungHongyu Zhang","2018","http://link.springer.com/article/10.1007/s10664-017-9567-4","Article"
"Toward the characterization of software testing practices in South America: looking at Brazil and Uruguay","Software Quality Journal","","25","4","10.1007/s11219-016-9329-3","Arilo Claudio Dias-NetoSantiago MatalongaMartín SolariGabriela RobioloGuilherme Horta Travassos","2017","http://link.springer.com/article/10.1007/s11219-016-9329-3","Article"
"Weighing lexical information for software clustering in the context of architecture recovery","Empirical Software Engineering","","21","1","10.1007/s10664-014-9347-3","Anna CorazzaSergio Di MartinoValerio MaggioGiuseppe Scanniello","2016","http://link.springer.com/article/10.1007/s10664-014-9347-3","Article"
"How verified (or tested) is my code? Falsification-driven verification and testing","Automated Software Engineering","","25","4","10.1007/s10515-018-0240-y","Alex GroceIftekhar AhmedCarlos JensenPaul E. McKenneyJosie Holmes","2018","http://link.springer.com/article/10.1007/s10515-018-0240-y","Article"
"Eye movements in software traceability link recovery","Empirical Software Engineering","","22","3","10.1007/s10664-016-9486-9","Bonita SharifJohn MeinkenTimothy ShafferHuzefa Kagdi","2017","http://link.springer.com/article/10.1007/s10664-016-9486-9","Article"
"Artefacts in software engineering: a fundamental positioning","Software & Systems Modeling","","18","5","10.1007/s10270-019-00714-3","Daniel Méndez FernándezWolfgang BöhmAndreas VogelsangJakob MundManfred BroyMarco KuhrmannThorsten Weyer","2019","http://link.springer.com/article/10.1007/s10270-019-00714-3","Article"
"Continuously mining distributed version control systems: an empirical study of how Linux uses Git","Empirical Software Engineering","","21","1","10.1007/s10664-014-9356-2","Daniel M. GermanBram AdamsAhmed E. Hassan","2016","http://link.springer.com/article/10.1007/s10664-014-9356-2","Article"
"Symbolic verification of event–condition–action rules in intelligent environments","Journal of Reliable Intelligent Environments","","3","2","10.1007/s40860-017-0036-z","Claudia VannucchiMichelangelo DiamantiGianmarco MazzanteDiletta CacciagranoRosario CulmoneNikos GorogiannisLeonardo MostardaFranco Raimondi","2017","http://link.springer.com/article/10.1007/s40860-017-0036-z","Article"
"Aggregating Association Rules to Improve Change Recommendation","Empirical Software Engineering","","23","2","10.1007/s10664-017-9560-y","Thomas RolfsnesLeon MoonenStefano Di AlesioRazieh BehjatiDave Binkley","2018","http://link.springer.com/article/10.1007/s10664-017-9560-y","Article"
"Understanding semi-structured merge conflict characteristics in open-source Java projects","Empirical Software Engineering","","23","4","10.1007/s10664-017-9586-1","Paola AcciolyPaulo BorbaGuilherme Cavalcanti","2018","http://link.springer.com/article/10.1007/s10664-017-9586-1","Article"
"The impact of feature selection on maintainability prediction of service-oriented applications","Service Oriented Computing and Applications","","11","2","10.1007/s11761-016-0202-9","Lov KumarAneesh KrishnaSantanu Ku. Rath","2017","http://link.springer.com/article/10.1007/s11761-016-0202-9","Article"
"Open innovation using open source tools: a case study at Sony Mobile","Empirical Software Engineering","","23","1","10.1007/s10664-017-9511-7","Hussan MunirJohan LinåkerKrzysztof WnukPer RunesonBjörn Regnell","2018","http://link.springer.com/article/10.1007/s10664-017-9511-7","Article"
"Experimentation with dynamic simulation models in software engineering: planning and reporting guidelines","Empirical Software Engineering","","21","3","10.1007/s10664-015-9386-4","Breno Bernard Nicolau de FrançaGuilherme Horta Travassos","2016","http://link.springer.com/article/10.1007/s10664-015-9386-4","Article"
"An investigation of misunderstanding code patterns in C open-source software projects","Empirical Software Engineering","","24","4","10.1007/s10664-018-9666-x","Flávio MedeirosGabriel LimaGuilherme AmaralSven ApelChristian KästnerMárcio RibeiroRohit Gheyi","2019","http://link.springer.com/article/10.1007/s10664-018-9666-x","Article"
"Modeling hierarchical usage context for software exceptions based on interaction data","Automated Software Engineering","","26","4","10.1007/s10515-019-00265-3","Hui ChenKostadin DamevskiDavid ShepherdNicholas A. Kraft","2019","http://link.springer.com/article/10.1007/s10515-019-00265-3","Article"
"Gemini: A Novel Hardware and Software Implementation of High-performance PCIe SSD","International Journal of Parallel Programming","","45","4","10.1007/s10766-016-0449-y","Yang OuNong XiaoFang LiuZhiguang ChenWei ChenLizhou Wu","2017","http://link.springer.com/article/10.1007/s10766-016-0449-y","Article"
"An investigation of the fault-proneness of clone evolutionary patterns","Software Quality Journal","","26","4","10.1007/s11219-017-9375-5","Liliane BarbourLe AnFoutse KhomhYing ZouShaohua Wang","2018","http://link.springer.com/article/10.1007/s11219-017-9375-5","Article"
