Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An adaptive system for autonomous driving","Software Quality Journal","","28","3","10.1007/s11219-020-09519-w","Martin ZimmermannFranz Wotawa","2020","http://link.springer.com/article/10.1007/s11219-020-09519-w","Article"
"Voting with random classifiers (VORACE): theoretical and experimental analysis","Autonomous Agents and Multi-Agent Systems","","35","2","10.1007/s10458-021-09504-y","Cristina CornelioMichele DoniniAndrea LoreggiaMaria Silvia PiniFrancesca Rossi","2021","http://link.springer.com/article/10.1007/s10458-021-09504-y","Article"
"Aggregation-based minimization of finite state automata","Acta Informatica","","58","3","10.1007/s00236-019-00363-5","Johanna BjörklundLoek Cleophas","2021","http://link.springer.com/article/10.1007/s00236-019-00363-5","Article"
"Bounties on technical Q&A sites: a case study of Stack Overflow bounties","Empirical Software Engineering","","25","1","10.1007/s10664-019-09744-3","Jiayuan ZhouShaowei WangCor-Paul BezemerAhmed E. Hassan","2020","http://link.springer.com/article/10.1007/s10664-019-09744-3","Article"
"Real-Time Detection of Dictionary DGA Network Traffic Using Deep Learning","SN Computer Science","","2","2","10.1007/s42979-021-00507-w","Kate HighnamDomenic PuzioSong LuoNicholas R. Jennings","2021","http://link.springer.com/article/10.1007/s42979-021-00507-w","Article"
"Memory-Optimized Wavefront Parallelism on GPUs","International Journal of Parallel Programming","","48","6","10.1007/s10766-020-00658-y","Yuanzhe LiLoren Schwiebert","2020","http://link.springer.com/article/10.1007/s10766-020-00658-y","Article"
"Structural Models: A Computational Look for Signal Extraction and Forecasting Seasonal Time Series","SN Computer Science","","2","2","10.1007/s42979-021-00474-2","António Casimiro Puindi","2021","http://link.springer.com/article/10.1007/s42979-021-00474-2","Article"
"Age Detection in a Surveillance Video Using Deep Learning Technique","SN Computer Science","","2","4","10.1007/s42979-021-00620-w","S. VasaviP. VineelaS. Venkat Raman","2021","http://link.springer.com/article/10.1007/s42979-021-00620-w","Article"
"Composition modeling for manufacturing resource cloud service","Service Oriented Computing and Applications","","14","2","10.1007/s11761-019-00280-y","Guodong YiHangjian HuShuyou ZhangLongfei Sun","2020","http://link.springer.com/article/10.1007/s11761-019-00280-y","Article"
"Improved Auditory-Inspired Signal Processing Algorithm Design for Tracking Multiple Frequency Components","SN Computer Science","","1","1","10.1007/s42979-019-0060-6","Vijay Kumar PeddintiRamdas KumaresanPeter Cariani","2020","http://link.springer.com/article/10.1007/s42979-019-0060-6","Article"
"Minimal Block Knight’s Tour and Edge with LSB Pixel Replacement Based Encrypted Image Steganography","SN Computer Science","","2","3","10.1007/s42979-021-00542-7","B. S. ShashikiranK. ShailaK. R. Venugopal","2021","http://link.springer.com/article/10.1007/s42979-021-00542-7","Article"
"Requirements for a model-driven cloud-native migration of monolithic web-based applications","SICS Software-Intensive Cyber-Physical Systems","","35","1 - 2","10.1007/s00450-019-00414-9","Robin LichtenthälerMike PrechtlChristoph SchwilleTobias SchwartzPascal CezanneGuido Wirtz","2020","http://link.springer.com/article/10.1007/s00450-019-00414-9","Article"
"Mining High-Average Utility Itemsets with Positive and Negative External Utilities","New Generation Computing","","38","1","10.1007/s00354-019-00078-8","Irfan YildirimMete Celik","2020","http://link.springer.com/article/10.1007/s00354-019-00078-8","Article"
"Linear-bounded composition of tree-walking tree transducers: linear size increase and complexity","Acta Informatica","","58","1 - 2","10.1007/s00236-019-00360-8","Joost EngelfrietKazuhiro InabaSebastian Maneth","2021","http://link.springer.com/article/10.1007/s00236-019-00360-8","Article"
"Neuro-SERKET: Development of Integrative Cognitive System Through the Composition of Deep Probabilistic Generative Models","New Generation Computing","","38","1","10.1007/s00354-019-00084-w","Tadahiro TaniguchiTomoaki NakamuraMasahiro SuzukiRyo KuniyasuKaede HayashiAkira TaniguchiTakato HoriiTakayuki Nagai","2020","http://link.springer.com/article/10.1007/s00354-019-00084-w","Article"
"Characterization and modeling of an edge computing mixed reality workload","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00190-x","Klervie ToczéJohan LindqvistSimin Nadjm-Tehrani","2020","http://link.springer.com/article/10.1186/s13677-020-00190-x","Article"
"A user interest community evolution model based on subgraph matching for social networking in mobile edge computing environments","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00217-3","Liang JiangLu LiuJingjing YaoLeilei Shi","2020","http://link.springer.com/article/10.1186/s13677-020-00217-3","Article"
"A Non-symmetric Divide-and-Conquer Recursive Formula for the Convolution of Polynomials and Power Series","SN Computer Science","","1","3","10.1007/s42979-020-00173-4","Thomas Baruchel","2020","http://link.springer.com/article/10.1007/s42979-020-00173-4","Article"
"TestDCat 3.0: catalog of test debt subtypes and management activities","Software Quality Journal","","","","10.1007/s11219-020-09533-y","Bruno S. AragãoRossana M. C. AndradeIsmayle S. SantosRute N. S. CastroValéria LelliTicianne G. R. Darin","2021","http://link.springer.com/article/10.1007/s11219-020-09533-y","Article"
"A differentially private distributed data mining scheme with high efficiency for edge computing","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00225-3","Xianwen SunRuzhi XuLongfei WuZhitao Guan","2021","http://link.springer.com/article/10.1186/s13677-020-00225-3","Article"
"A parallel approach for high utility-based frequent pattern mining in a big data environment","Iran Journal of Computer Science","","","","10.1007/s42044-021-00083-5","Krishna Kumar MohbeySunil Kumar","2021","http://link.springer.com/article/10.1007/s42044-021-00083-5","Article"
"A network perspective on genotype–phenotype mapping in genetic programming","Genetic Programming and Evolvable Machines","","21","3","10.1007/s10710-020-09379-0","Ting HuMarco TomassiniWolfgang Banzhaf","2020","http://link.springer.com/article/10.1007/s10710-020-09379-0","Article"
"Implementation of Thin-Walled Approximation to Evaluate Properties of Complex Steel Sections Using C++","SN Computer Science","","1","6","10.1007/s42979-020-00354-1","Shahida Anusha SiddiquiAli Ahmad","2020","http://link.springer.com/article/10.1007/s42979-020-00354-1","Article"
"A Machine Learning Based Approach for Deepfake Detection in Social Media Through Key Video Frame Extraction","SN Computer Science","","2","2","10.1007/s42979-021-00495-x","Alakananda MitraSaraju P. MohantyPeter CorcoranElias Kougianos","2021","http://link.springer.com/article/10.1007/s42979-021-00495-x","Article"
"Re-joining of authorized nodes in MANETs using EGSR scheme and detection of internal attacks using 2ACK shceme","International Journal of Information Technology","","12","1","10.1007/s41870-018-0155-7","Tejpreet SinghJaswinder SinghSandeep Sharma","2020","http://link.springer.com/article/10.1007/s41870-018-0155-7","Article"
"Consistent change propagation within models","Software and Systems Modeling","","20","2","10.1007/s10270-020-00823-4","Roland KretschmerDjamel Eddine KhelladiRoberto Erick Lopez-HerrejonAlexander Egyed","2021","http://link.springer.com/article/10.1007/s10270-020-00823-4","Article"
"Multi-objective genetic programming for manifold learning: balancing quality and dimensionality","Genetic Programming and Evolvable Machines","","21","3","10.1007/s10710-020-09375-4","Andrew LensenMengjie ZhangBing Xue","2020","http://link.springer.com/article/10.1007/s10710-020-09375-4","Article"
"Allocating MapReduce workflows with deadlines to heterogeneous servers in a cloud data center","Service Oriented Computing and Applications","","14","2","10.1007/s11761-020-00290-1","Jia WangXiaoping LiRubén RuizHanchuan XuDianhui Chu","2020","http://link.springer.com/article/10.1007/s11761-020-00290-1","Article"
"An exploration of semi-supervised and language-adversarial transfer learning using hybrid acoustic model for hindi speech recognition","Journal of Reliable Intelligent Environments","","","","10.1007/s40860-021-00140-7","Ankit KumarRajesh Kumar Aggarwal","2021","http://link.springer.com/article/10.1007/s40860-021-00140-7","Article"
"Semi-Supervised Learning to Enhance Speech Signal for Mobile Communication","SN Computer Science","","1","6","10.1007/s42979-020-00374-x","Purushotham UgraiahChethan Kanakapura Shivabasave Gowda","2020","http://link.springer.com/article/10.1007/s42979-020-00374-x","Article"
"A hybrid tree-based algorithm to solve asymmetric distributed constraint optimization problems","Autonomous Agents and Multi-Agent Systems","","34","2","10.1007/s10458-020-09476-5","Dingding ChenYanchen DengZiyu ChenZhongshi HeWenxin Zhang","2020","http://link.springer.com/article/10.1007/s10458-020-09476-5","Article"
"Reaching consensus under a deadline","Autonomous Agents and Multi-Agent Systems","","35","1","10.1007/s10458-020-09490-7","Marina BannikovaLihi DerySvetlana ObraztsovaZinovi RabinovichJeffrey S. Rosenschein","2021","http://link.springer.com/article/10.1007/s10458-020-09490-7","Article"
"100 Mbps Reconciliation for Quantum Key Distribution Using a Single Graphics Processing Unit","SN Computer Science","","2","2","10.1007/s42979-021-00543-6","Yu GuoChaohui GaoDong JiangLijun Chen","2021","http://link.springer.com/article/10.1007/s42979-021-00543-6","Article"
"Test model coverage analysis under uncertainty: extended version","Software and Systems Modeling","","20","2","10.1007/s10270-020-00848-9","I. S. W. B. PrasetyaRick Klomp","2021","http://link.springer.com/article/10.1007/s10270-020-00848-9","Article"
"Parallel acceleration of CPU and GPU range queries over large data sets","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00191-w","Mitchell NelsonZachary SorensonJoseph M. MyreJason SawinDavid Chiu","2020","http://link.springer.com/article/10.1186/s13677-020-00191-w","Article"
"Benchmarking state-of-the-art symbolic regression algorithms","Genetic Programming and Evolvable Machines","","22","1","10.1007/s10710-020-09387-0","Jan ŽegklitzPetr Pošík","2021","http://link.springer.com/article/10.1007/s10710-020-09387-0","Article"
"A Method to Explore the Connectivity Patterns of Proteins and Drugs for Identifying Disease Communities","SN Computer Science","","1","3","10.1007/s42979-020-00151-w","Ken McGarryDavid NelsonMark Ashton","2020","http://link.springer.com/article/10.1007/s42979-020-00151-w","Article"
"Pure Functions in C: A Small Keyword for Automatic Parallelization","International Journal of Parallel Programming","","49","1","10.1007/s10766-020-00660-4","Tim SüßLars NagelMarc-André VefAndré BrinkmannDustin FeldThomas Soddemann","2021","http://link.springer.com/article/10.1007/s10766-020-00660-4","Article"
"Towards addressing dynamic multi-agent task allocation in law enforcement","Autonomous Agents and Multi-Agent Systems","","35","1","10.1007/s10458-021-09494-x","Itshak TkachSofia Amador","2021","http://link.springer.com/article/10.1007/s10458-021-09494-x","Article"
"Spatial logics and model checking for medical imaging","International Journal on Software Tools for Technology Transfer","","22","2","10.1007/s10009-019-00511-9","Fabrizio Banci BuonamiciGina BelmonteVincenzo CianciaDiego LatellaMieke Massink","2020","http://link.springer.com/article/10.1007/s10009-019-00511-9","Article"
"Clustering Using Student t Mixture Copulas","SN Computer Science","","2","2","10.1007/s42979-021-00503-0","Till Massing","2021","http://link.springer.com/article/10.1007/s42979-021-00503-0","Article"
"An Efficient Sign Language Recognition (SLR) System Using Camshift Tracker and Hidden Markov Model (HMM)","SN Computer Science","","2","2","10.1007/s42979-021-00485-z","Partha Pratim RoyPradeep KumarByung-Gyu Kim","2021","http://link.springer.com/article/10.1007/s42979-021-00485-z","Article"
"Extracting Opinion Targets Using Attention-Based Neural Model","SN Computer Science","","1","5","10.1007/s42979-020-00270-4","Saja Al-DabetSara TedmoriMohammad Al-Smadi","2020","http://link.springer.com/article/10.1007/s42979-020-00270-4","Article"
"Fault Recovery Methods for Asynchronous Linear Solvers","International Journal of Parallel Programming","","49","1","10.1007/s10766-020-00676-w","Evan ColemanErik J. JensenMasha Sosonkina","2021","http://link.springer.com/article/10.1007/s10766-020-00676-w","Article"
"Smart Simon Bot with Public Sentiment Analysis for Novel Covid-19 Tweets Stratification","SN Computer Science","","2","3","10.1007/s42979-021-00625-5","B. N. RamyaShyleshwari M. ShettyA. M. AmareshR. Rakshitha","2021","http://link.springer.com/article/10.1007/s42979-021-00625-5","Article"
"Efficient MAI Cancellation Scheme in MC-DS-CDMA Using SIC","International Journal of Parallel Programming","","48","3","10.1007/s10766-018-0575-9","A. K. GnanasekarV. Nagarajan","2020","http://link.springer.com/article/10.1007/s10766-018-0575-9","Article"
"Smart programmable networks","CSI Transactions on ICT","","8","1","10.1007/s40012-020-00282-8","Sujata Banerjee","2020","http://link.springer.com/article/10.1007/s40012-020-00282-8","Article"
"Heart Disease Prediction using Machine Learning Techniques","SN Computer Science","","1","6","10.1007/s42979-020-00365-y","Devansh ShahSamir PatelSantosh Kumar Bharti","2020","http://link.springer.com/article/10.1007/s42979-020-00365-y","Article"
"Modular FER: A Modular Facial Expression Recognition from Image Sequence Based on Two Dimensional (2D) Taylor Expansion","SN Computer Science","","2","3","10.1007/s42979-021-00610-y","SujataSuman K. Mitra","2021","http://link.springer.com/article/10.1007/s42979-021-00610-y","Article"
"IoT-based collection vendor machine (CVM) for E-waste management","Journal of Reliable Intelligent Environments","","7","1","10.1007/s40860-020-00124-z","Kuldeep SinghGayatri AroraPushpa SinghAnkit Gupta","2021","http://link.springer.com/article/10.1007/s40860-020-00124-z","Article"
"Electric vehicle charging strategy study and the application on charging station placement","Autonomous Agents and Multi-Agent Systems","","35","1","10.1007/s10458-020-09484-5","Yanhai XiongBo AnSarit Kraus","2020","http://link.springer.com/article/10.1007/s10458-020-09484-5","Article"
"Fuzzy cognitive maps for decision-making in dynamic environments","Genetic Programming and Evolvable Machines","","22","1","10.1007/s10710-020-09393-2","Tomas Nachazel","2021","http://link.springer.com/article/10.1007/s10710-020-09393-2","Article"
"Pyramid based Progressive Transmission System with Hybrid Compression Scheme for Medical Images","SN Computer Science","","2","3","10.1007/s42979-021-00534-7","H. K. RavikiranJ. Jayanth","2021","http://link.springer.com/article/10.1007/s42979-021-00534-7","Article"
"Cross-version defect prediction: use historical data, cross-project data, or both?","Empirical Software Engineering","","25","2","10.1007/s10664-019-09777-8","Sousuke Amasaki","2020","http://link.springer.com/article/10.1007/s10664-019-09777-8","Article"
"Machine intelligence today: applications, methodology, and technology","Informatik Spektrum","","44","2","10.1007/s00287-021-01343-1","Bernhard G. HummHermann BenseMichael FuchsBenjamin GernhardtMatthias HemmjeThomas HoppeLukas KauppSebastian LotharyKai-Uwe SchäferBernhard ThullTobias VogelRigo Wenning","2021","http://link.springer.com/article/10.1007/s00287-021-01343-1","Article"
"EGRNN++ and PNN++ : Parallel and Distributed Neural Networks for Big Data Regression and Classification","SN Computer Science","","2","2","10.1007/s42979-021-00504-z","Sk KamaruddinVadlamani Ravi","2021","http://link.springer.com/article/10.1007/s42979-021-00504-z","Article"
"When and Why Metaheuristics Researchers can Ignore “No Free Lunch” Theorems","SN Computer Science","","1","1","10.1007/s42979-020-0063-3","James McDermott","2020","http://link.springer.com/article/10.1007/s42979-020-0063-3","Article"
"Resource Allocation in Cloud Computing Using SFLA and Cuckoo Search Hybridization","International Journal of Parallel Programming","","48","3","10.1007/s10766-018-0590-x","P. DurgadeviS. Srinivasan","2020","http://link.springer.com/article/10.1007/s10766-018-0590-x","Article"
"Facial feedback for reinforcement learning: a case study and offline analysis using the TAMER framework","Autonomous Agents and Multi-Agent Systems","","34","1","10.1007/s10458-020-09447-w","Guangliang LiHamdi DibeklioğluShimon WhitesonHayley Hung","2020","http://link.springer.com/article/10.1007/s10458-020-09447-w","Article"
"Hybrid Machine Learning Classifier and Ensemble Techniques to Detect Parkinson’s Disease Patients","SN Computer Science","","2","3","10.1007/s42979-021-00587-8","Sunil YadavMunindra Kumar Singh","2021","http://link.springer.com/article/10.1007/s42979-021-00587-8","Article"
"I Feel I Feel You: A Theory of Mind Experiment in Games","KI - Künstliche Intelligenz","","34","1","10.1007/s13218-020-00641-2","David MelhartGeorgios N. YannakakisAntonios Liapis","2020","http://link.springer.com/article/10.1007/s13218-020-00641-2","Article"
"Visualization of Large Scenes with Deterministic Dynamics","Programming and Computer Software","","46","3","10.1134/S036176882003007X","V. A. SemenovV. N. ShutkinV. A. ZolotovS. V. MorozovV. I. Gonakhchyan","2020","http://link.springer.com/article/10.1134/S036176882003007X","Article"
"Meeting in a polygon by anonymous oblivious robots","Distributed Computing","","33","5","10.1007/s00446-019-00362-2","Giuseppe Antonio Di LunaPaola FlocchiniNicola SantoroGiovanni VigliettaMasafumi Yamashita","2020","http://link.springer.com/article/10.1007/s00446-019-00362-2","Article"
"Goal-Conditioned Variational Autoencoder Trajectory Primitives with Continuous and Discrete Latent Codes","SN Computer Science","","1","5","10.1007/s42979-020-00324-7","Takayuki OsaShuehi Ikemoto","2020","http://link.springer.com/article/10.1007/s42979-020-00324-7","Article"
"Intelligent traffic analysis system for Indian road conditions","International Journal of Information Technology","","","","10.1007/s41870-020-00447-3","Balaji Ganesh Rajagopal","2020","http://link.springer.com/article/10.1007/s41870-020-00447-3","Article"
"Neural predictive monitoring and a comparison of frequentist and Bayesian approaches","International Journal on Software Tools for Technology Transfer","","","","10.1007/s10009-021-00623-1","Luca BortolussiFrancesca CairoliNicola PaolettiScott A. SmolkaScott D. Stoller","2021","http://link.springer.com/article/10.1007/s10009-021-00623-1","Article"
"Breast Cancer Management System Using Decision Tree and Neural Network","SN Computer Science","","2","3","10.1007/s42979-021-00644-2","Amrit Kumar VermaManomita ChakrabortySaroj Kr. Biswas","2021","http://link.springer.com/article/10.1007/s42979-021-00644-2","Article"
"Evolutionary design model of passive filter circuit for practical application","Genetic Programming and Evolvable Machines","","21","4","10.1007/s10710-019-09369-x","Jingsong HeJin Yin","2020","http://link.springer.com/article/10.1007/s10710-019-09369-x","Article"
"Review of State-of-the-Art Design Techniques for Chatbots","SN Computer Science","","1","5","10.1007/s42979-020-00255-3","Ritu AgarwalMani Wadhwa","2020","http://link.springer.com/article/10.1007/s42979-020-00255-3","Article"
"A t-SNE based non linear dimension reduction for network intrusion detection","International Journal of Information Technology","","12","1","10.1007/s41870-019-00323-9","Yasir HamidM. Sugumaran","2020","http://link.springer.com/article/10.1007/s41870-019-00323-9","Article"
"Theoretical Understanding of Deep Learning in UAV Biomedical Engineering Technologies Analysis","SN Computer Science","","1","6","10.1007/s42979-020-00323-8","Wasswa ShafikS. Mojtaba MatinkhahMohammad Ghasemzadeh","2020","http://link.springer.com/article/10.1007/s42979-020-00323-8","Article"
"From Transcripts to Insights for Recommending the Curriculum to University Students","SN Computer Science","","1","6","10.1007/s42979-020-00332-7","Thong Le MaiMinh Thanh ChungVan Thanh LeNam Thoai","2020","http://link.springer.com/article/10.1007/s42979-020-00332-7","Article"
"Explainability with Association Rule Learning for Weather Forecast","SN Computer Science","","2","2","10.1007/s42979-021-00525-8","Lassana CoulibalyBernard Kamsu-FoguemFana Tangara","2021","http://link.springer.com/article/10.1007/s42979-021-00525-8","Article"
"A User-Oriented Approach and Tool for Security and Privacy Protection on the Web","SN Computer Science","","1","4","10.1007/s42979-020-00237-5","Phu H. PhungHuu-Danh PhamJack ArmentroutPanchakshari N. HiremathQuang Tran-Minh","2020","http://link.springer.com/article/10.1007/s42979-020-00237-5","Article"
"CE-SKE: cost-effective secure key exchange scheme in Fog Federation","Iran Journal of Computer Science","","","","10.1007/s42044-021-00086-2","Yashar salamiYaser EbazadehVahid Khajehvand","2021","http://link.springer.com/article/10.1007/s42044-021-00086-2","Article"
"Robust Detection of COVID-19 in Cough Sounds","SN Computer Science","","2","1","10.1007/s42979-020-00422-6","Pauline MouawadTammuz DubnovShlomo Dubnov","2021","http://link.springer.com/article/10.1007/s42979-020-00422-6","Article"
"Min-max exclusive virtual machine placement in cloud computing for scientific data environment","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00221-7","Moon-Hyun KimJun-Yeong LeeSyed Asif Raza ShahTae-Hyung KimSeo-Young Noh","2021","http://link.springer.com/article/10.1186/s13677-020-00221-7","Article"
"A Short Survey on Inconsistency Handling in Ontology-Mediated Query Answering","KI - Künstliche Intelligenz","","34","4","10.1007/s13218-020-00680-9","Meghyn Bienvenu","2020","http://link.springer.com/article/10.1007/s13218-020-00680-9","Article"
"Optimized Approach (SPCA) for Load Balancing in Distributed HDFS Cluster","SN Computer Science","","1","2","10.1007/s42979-020-0107-8","K. ManjulaS. Meenakshi Sundaram","2020","http://link.springer.com/article/10.1007/s42979-020-0107-8","Article"
"How and What Can Humans Learn from Being in the Loop?","KI - Künstliche Intelligenz","","34","2","10.1007/s13218-020-00638-x","Benjamin M. Abdel-KarimNicolas PfeufferGernot RohdeOliver Hinz","2020","http://link.springer.com/article/10.1007/s13218-020-00638-x","Article"
"Modified Chebyshev polynomial-based access control mechanism for secured data access in cloud computing environment","Service Oriented Computing and Applications","","","","10.1007/s11761-020-00307-9","J. V. Bibal BenifaG. Venifa Mini","2020","http://link.springer.com/article/10.1007/s11761-020-00307-9","Article"
"Probabilistic Approach to Robot Motion Planning in Dynamic Environments","SN Computer Science","","1","3","10.1007/s42979-020-00185-0","M. G. MohananAmbuja Salgaonkar","2020","http://link.springer.com/article/10.1007/s42979-020-00185-0","Article"
"Early Detection of Covid-19 in Canadian Provinces and its Anticipatory Measures for a Medical Emergency","SN Computer Science","","1","6","10.1007/s42979-020-00347-0","Vikram Kumar KambojChaman VermaAnish Gupta","2020","http://link.springer.com/article/10.1007/s42979-020-00347-0","Article"
"Advanced consistency management of highly-distributed transactional database in a hybrid cloud environment using novel R-TBC/RTA approach","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00230-0","Jasmina DizdarevicZikrija AvdagicFahrudin OrucevicSamir Omanovic","2021","http://link.springer.com/article/10.1186/s13677-021-00230-0","Article"
"Mining Urban Traffic Condition from Crowd-Sourced Data","SN Computer Science","","1","4","10.1007/s42979-020-00244-6","Ha Mai-TanHoang-Nam Pham-NguyenNguyen Xuan LongQuang Tran Minh","2020","http://link.springer.com/article/10.1007/s42979-020-00244-6","Article"
"Ontologies and Data Management: A Brief Survey","KI - Künstliche Intelligenz","","34","3","10.1007/s13218-020-00686-3","Thomas SchneiderMantas Šimkus","2020","http://link.springer.com/article/10.1007/s13218-020-00686-3","Article"
"Community Detection in Complex Networks Using Link Strength-Based Hybrid Genetic Algorithm","SN Computer Science","","2","1","10.1007/s42979-020-00389-4","Deepanshu Malhotra","2020","http://link.springer.com/article/10.1007/s42979-020-00389-4","Article"
"Community Detection Clustering via Gumbel Softmax","SN Computer Science","","1","5","10.1007/s42979-020-00264-2","Deepak Bhaskar AcharyaHuaming Zhang","2020","http://link.springer.com/article/10.1007/s42979-020-00264-2","Article"
"LJST: A Semi-supervised Joint Sentiment-Topic Model for Short Texts","SN Computer Science","","2","4","10.1007/s42979-021-00649-x","Ayan SenguptaSuman RoyGaurav Ranjan","2021","http://link.springer.com/article/10.1007/s42979-021-00649-x","Article"
"Discovering Evolving Temporal Information: Theory and Application to Clinical Databases","SN Computer Science","","1","3","10.1007/s42979-020-00160-9","Pietro SalaCarlo CombiMatteo MantovaniRomeo Rizzi","2020","http://link.springer.com/article/10.1007/s42979-020-00160-9","Article"
"Model of Load Distribution Between Web Proxy Servers Using Network Traffic Analysis","SN Computer Science","","1","2","10.1007/s42979-020-0108-7","B. S. RenukaG. T. Prafulla Shashikiran","2020","http://link.springer.com/article/10.1007/s42979-020-0108-7","Article"
"Conditional Schedules for Processes with Temporal Constraints","SN Computer Science","","1","4","10.1007/s42979-020-00242-8","Johann EderMarco FranceschettiJosef Lubas","2020","http://link.springer.com/article/10.1007/s42979-020-00242-8","Article"
"An Empirical Study of Neural Networks for Trend Detection in Time Series","SN Computer Science","","1","6","10.1007/s42979-020-00362-1","Alexandre MiotGilles Drigout","2020","http://link.springer.com/article/10.1007/s42979-020-00362-1","Article"
"Item-Based Recommender Systems Applying Social-Economic Indicators","SN Computer Science","","1","2","10.1007/s42979-020-0115-8","Mahdieh AtashkarFaramarz Safi-Esfahani","2020","http://link.springer.com/article/10.1007/s42979-020-0115-8","Article"
"A hybrid recommendation model in social media based on deep emotion analysis and multi-source view fusion","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00199-2","Liang JiangLu LiuJingjing YaoLeilei Shi","2020","http://link.springer.com/article/10.1186/s13677-020-00199-2","Article"
"Increasing Efficient Usage of Real-Time Public Transportation Using IOT, Cloud and Customized Mobile App","SN Computer Science","","1","3","10.1007/s42979-020-00161-8","B. K. HariniA. ParkaviM. SupriyaB. C. KruthikaK. M. Navya","2020","http://link.springer.com/article/10.1007/s42979-020-00161-8","Article"
"Personalized approach for automated question answering in restricted domain","International Journal of Information Technology","","12","1","10.1007/s41870-018-0200-6","Vaishali SinghSanjay K. Dwivedi","2020","http://link.springer.com/article/10.1007/s41870-018-0200-6","Article"
"MSIR@FIRE: A Comprehensive Report from 2013 to 2016","SN Computer Science","","1","1","10.1007/s42979-019-0058-0","Somnath BanerjeeMonojit ChoudhuryKunal ChakmaSudip Kumar NaskarAmitava DasSivaji BandyopadhyayPaolo Rosso","2020","http://link.springer.com/article/10.1007/s42979-019-0058-0","Article"
"Tele-counselling for management of Chittodvega (anxiety disorder) in Ayurveda--composing ancillary methods during the Covid 19 pandemic","CSI Transactions on ICT","","8","4","10.1007/s40012-020-00317-0","K. P. Roshni MD (Ay), Ph.D","2020","http://link.springer.com/article/10.1007/s40012-020-00317-0","Article"
"Energy-efficient sensory data gathering based on compressed sensing in IoT networks","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00166-x","Xinxin DuZhangbing ZhouYuqing ZhangTaj Rahman","2020","http://link.springer.com/article/10.1186/s13677-020-00166-x","Article"
"Dealing with Mislabeling via Interactive Machine Learning","KI - Künstliche Intelligenz","","34","2","10.1007/s13218-020-00630-5","Wanyi ZhangAndrea PasseriniFausto Giunchiglia","2020","http://link.springer.com/article/10.1007/s13218-020-00630-5","Article"
"Deep Regularized Discriminative Network","SN Computer Science","","2","4","10.1007/s42979-021-00647-z","Nazneen N. SultanaBappaditya MandalN. B. Puhan","2021","http://link.springer.com/article/10.1007/s42979-021-00647-z","Article"
"CIES: Cloud-based Intelligent Evaluation Service for video homework using CNN-LSTM network","Journal of Cloud Computing","","9","1","10.1186/s13677-020-0156-5","Rui SongZhiyi XiaoJinjiao LinMing Liu","2020","http://link.springer.com/article/10.1186/s13677-020-0156-5","Article"
"The Effect of Pre-processing Techniques on the Accuracy of Sentiment Analysis Using Bag-of-Concepts Text Representation","SN Computer Science","","2","4","10.1007/s42979-021-00453-7","Yassin S. MehannaM. Mahmuddin","2021","http://link.springer.com/article/10.1007/s42979-021-00453-7","Article"
"Complexity of planning for connected agents","Autonomous Agents and Multi-Agent Systems","","34","2","10.1007/s10458-020-09468-5","Tristan CharrierArthur QueffelecOcan SankurFrançois Schwarzentruber","2020","http://link.springer.com/article/10.1007/s10458-020-09468-5","Article"
"Lightweight Artificial Intelligence Technology for Health Diagnosis of Agriculture Vehicles: Parallel Evolving Artificial Neural Networks by Genetic Algorithm","International Journal of Parallel Programming","","","","10.1007/s10766-020-00671-1","Neeraj GuptaMahdi KhosravySaurabh GuptaNilanjan DeyRubén González Crespo","2020","http://link.springer.com/article/10.1007/s10766-020-00671-1","Article"
"Crawler by Contextual Inference","SN Computer Science","","2","3","10.1007/s42979-021-00574-z","Prakash HegadeNikhil LingadhalSourabh JainUsman KhanK. L. Vijeth","2021","http://link.springer.com/article/10.1007/s42979-021-00574-z","Article"
"Finite automata with undirected state graphs","Acta Informatica","","","","10.1007/s00236-021-00402-0","Martin KutribAndreas MalcherChristian Schneider","2021","http://link.springer.com/article/10.1007/s00236-021-00402-0","Article"
"Implicit Aspect-Based Opinion Mining and Analysis of Airline Industry Based on User-Generated Reviews","SN Computer Science","","2","4","10.1007/s42979-021-00669-7","Kanishk VermaBrian Davis","2021","http://link.springer.com/article/10.1007/s42979-021-00669-7","Article"
"Monoparametric Tiling of Polyhedral Programs","International Journal of Parallel Programming","","49","3","10.1007/s10766-021-00694-2","Guillaume IoossChristophe AliasSanjay Rajopadhye","2021","http://link.springer.com/article/10.1007/s10766-021-00694-2","Article"
"Stock selection heuristics for performing frequent intraday trading with genetic programming","Genetic Programming and Evolvable Machines","","22","1","10.1007/s10710-020-09390-5","Alexander LoginovMalcolm HeywoodGarnett Wilson","2021","http://link.springer.com/article/10.1007/s10710-020-09390-5","Article"
